"assessment_response_id","assessment_id","assessment_action_id","assessment_action_version","assessment_question_id","assessment_response_score","assessment_response_weighted_score"
"435ea209","xDAvSQ@5","3646e8a"," 2","b3RmVw@2","1.0000000","1.0000000"
"63391966","O3010Q@5","cb32114a","13","b3RmVw@2","0.6000000","1.0000000"
"744c780c","yWmNPQ@3","746c0376"," 2","oQox3w@2","1.0000000","0.3333333"
"3ea6e265","O3010Q@4","86ff4272"," 2","b3RmVw@3","1.0000000","1.0000000"
"278b5b07","z4nUbw@6","aee23af"," 2","b3RmVw@3","1.0000000","1.0000000"
"20247739","O3010Q@5","d72028e1"," 2","b3RmVw@3","1.0000000",NA
"ba84d33b","yWmNPQ@3","3e762220"," 2","b3RmVw@2","1.0000000","1.0000000"
"e4e6f33a","yWmNPQ@6","c9335a90"," 2","9BZbew@1","0.0000000","1.0000000"
"4ae74543","z4nUbw@6","3e5cb5c9"," 2","b3RmVw@3","1.0000000","1.0000000"
"4ab893fb","yWmNPQ@3","e3326ad6"," 2","b3RmVw@3","0.0000000",NA
"8a660504","dW1YXw@4","399b88ab"," 2","b3RmVw@4","1.0000000",NA
"23942399","z4nUbw@6","3548bef7"," 2","b3RmVw@2","1.0000000","1.0000000"
"25ed4b11","xDAvSQ@5","a8af136","14","b3RmVw@2","1.0000000","1.0000000"
"bc14d7ac","z4nUbw@6","d6582287"," 2","LdjFWw@2","1.0000000","1.0000000"
"6d1b011f","z4nUbw@6","b21e4297"," 2","b3RmVw@2","0.0000000",NA
"b7bfcab1","O3010Q@8","87d0ade5","14","jtfmjw@1","1.0000000","1.0000000"
"bfccdb70","O3010Q@8","6a369840"," 2","b3RmVw@2","0.0000000","1.0000000"
"6d2347e9","dW1YXw@4","35068e24"," 2","b3RmVw@4","0.8000000","1.0000000"
"b88fd8e7","dW1YXw@4","18af93af","12","b3RmVw@4","1.0000000",NA
"b575cea3","O3010Q@8","d02d8b3a","17","b3RmVw@2","1.0000000","1.0000000"
"6322f7d5","O3010Q@5","c6c33b7c"," 2","b3RmVw@2","0.0000000","1.0000000"
"5b676f69","z4nUbw@6","eb866c36","14","WttycQ@1","1.0000000",NA
"af76be51","dW1YXw@4","3e9849b1"," 9","3PvHeQ@2","1.0000000",NA
"53ddbff9","O3010Q@7","ea02e1df"," 2","b3RmVw@2","1.0000000",NA
"2d7eb3dc","z4nUbw@6","ba4544ac"," 2","b3RmVw@5","1.0000000",NA
"468d6c8a","yWmNPQ@6","afebdc70"," 2","3PvHeQ@2","1.0000000","1.0000000"
"cc01db65","dW1YXw@4","33e9e7f7"," 2","3PvHeQ@2","1.0000000","1.0000000"
"c006366c","z4nUbw@6","2e3fcfa4"," 2","l61z7Q@2","1.0000000",NA
"d0cf4c87","O3010Q@8","a9818433"," 2","oQox3w@1","1.0000000","1.0000000"
"5023f7f0","yWmNPQ@3","e7b7e2c4","21","b3RmVw@3","0.0000000","1.0000000"
"fff320ee","dW1YXw@4","e964677d"," 9","b3RmVw@2","1.0000000","1.0000000"
"e8c15af2","O3010Q@8","432266be"," 2","b3RmVw@2","1.0000000","1.0000000"
"2d3b4052","yWmNPQ@3","992b995f"," 2","b3RmVw@3","1.0000000",NA
"bb97c488","z4nUbw@6","f821e047"," 2","b3RmVw@3","0.8000000","1.0000000"
"542634e6","dW1YXw@4","50913380"," 2","b3RmVw@3","1.0000000",NA
"4cb8a4e4","xDAvSQ@5","e17d0f54"," 2","jtfmjw@1","1.0000000","1.0000000"
"c0ebea6d","xDAvSQ@5","408e1944"," 9","jtfmjw@1","1.0000000","1.0000000"
"f1df3e71","O3010Q@5","4237b861"," 2","b3RmVw@2","1.0000000",NA
"55db023a","dW1YXw@4","a624f252"," 2","b3RmVw@2","1.0000000","0.8333333"
"f58438da","xDAvSQ@5","8995c6c1"," 2","WttycQ@1","1.0000000","1.0000000"
"a29ad0cd","xDAvSQ@5","7577d466"," 2","1uEo4w@2","1.0000000","1.0000000"
"f1d0daa7","dW1YXw@4","8fdf6f27"," 2","b3RmVw@4","1.0000000","1.0000000"
"c3692549","O3010Q@4","70e800a6"," 9","dW1YXw@1","1.0000000","1.0000000"
"4d22eb8","O3010Q@4","4dc40159"," 8","fGEHEQ@1","1.0000000","1.0000000"
"b331ac20","dW1YXw@4","4aebdd18"," 2","3PvHeQ@2","0.0000000","0.5000000"
"a6751f98","xDAvSQ@5","91d2a164","20","WttycQ@1","1.0000000","1.0000000"
"99a318da","xDAvSQ@5","2cdc8d35"," 2","b3RmVw@4","0.0000000",NA
"a866e3db","O3010Q@5","538833cb"," 8","b3RmVw@3","1.0000000","1.0000000"
"193f9769","z4nUbw@6","3348edfa"," 2","b3RmVw@4","0.0000000","1.0000000"
"cc9f3237","O3010Q@5","ad2017c5"," 2","l61z7Q@2","1.0000000","1.0000000"
"b28299d4","O3010Q@8","e575ce3a"," 2","WttycQ@1","1.0000000","0.6000000"
"ee591857","O3010Q@5","4dd62a24"," 2","b3RmVw@4","1.0000000","1.0000000"
"3ba79a61","dW1YXw@4","c98a1130"," 2","Cp66Lw@2","0.7500000","1.0000000"
"620bbcf7","O3010Q@5","af6fe097"," 2","WttycQ@1","1.0000000","1.0000000"
"7001f8d4","dW1YXw@4","75182707"," 9","b3RmVw@2","1.0000000","1.0000000"
"d1b218cf","O3010Q@4","34e1cbaf"," 2","b3RmVw@3","0.0000000","1.0000000"
"c63c1343","O3010Q@8","89c2cc9b"," 2","LdjFWw@2","0.0000000","1.0000000"
"28637dfd","dW1YXw@4","88070513"," 2","b3RmVw@2","1.0000000","1.0000000"
"7c8f5ab1","z4nUbw@6","d144d065","13","b3RmVw@2","1.0000000","1.0000000"
"d943ca2f","dW1YXw@4","e7958bb7","17","b3RmVw@3","1.0000000","1.0000000"
"1c338123","O3010Q@4","ba059d95"," 2","b3RmVw@2","1.0000000","1.0000000"
"2c7e2121","yWmNPQ@3","9a95a2c6"," 2","oQox3w@1","1.0000000","1.0000000"
"9dff4b5c","yWmNPQ@3","62e3a3f4"," 9","uvVA8Q@1","1.0000000","0.0000000"
"1851f154","z4nUbw@6","481dd164"," 2","WttycQ@1","1.0000000","1.0000000"
"b1676a3c","O3010Q@4","416411a6"," 2","seJe7Q@3","0.0000000","1.0000000"
"e4ce2f1","xDAvSQ@5","818e9b21"," 2","b3RmVw@2","1.0000000",NA
"fb8bf245","yWmNPQ@3","d624b4a6","13","b3RmVw@2","1.0000000","1.0000000"
"a7ef50e3","O3010Q@5","c5251caa"," 2","1uEo4w@1","1.0000000","1.0000000"
"4feebb5d","O3010Q@5","54f83c1a"," 2","b3RmVw@6","1.0000000",NA
"1bdb641","dW1YXw@4","4df09abd","14","b3RmVw@2","1.0000000","1.0000000"
"4af54fc4","yWmNPQ@3","43884fa0","11","jtfmjw@1","1.0000000",NA
"dd85ae16","O3010Q@5","7124798e","11","uvVA8Q@1","1.0000000",NA
"ce950745","xDAvSQ@5","503f4be6","13","b3RmVw@2","1.0000000","1.0000000"
"7123219","dW1YXw@4","9230da3e","12","b3RmVw@3","1.0000000",NA
"6b6f98fa","O3010Q@5","70c29742"," 2","b3RmVw@2","1.0000000",NA
"cbc82d8f","yWmNPQ@3","349b5018"," 2","seJe7Q@3","1.0000000","1.0000000"
"326d251d","yWmNPQ@6","682e32ff"," 2","pAh9DQ@2","1.0000000","1.0000000"
"e7cc1605","O3010Q@4","b6bcc32d"," 2","b3RmVw@3","1.0000000","1.0000000"
"5ebeff5","O3010Q@5","fd98c12c","17","b3RmVw@2","0.0000000","1.0000000"
"2645b0aa","O3010Q@5","4731e4b7"," 2","b3RmVw@2","1.0000000","1.0000000"
"a1e1f5c9","O3010Q@5","b5be9556"," 2","b3RmVw@3","1.0000000",NA
"19937abf","xDAvSQ@5","c3a60545"," 2","b3RmVw@2","1.0000000","1.0000000"
"fc98dbbc","z4nUbw@6","2d46c846"," 2","b3RmVw@3","0.0000000",NA
"79c56360","xDAvSQ@5","ef54c54c"," 2","QujkHw@1","1.0000000","1.0000000"
"8c6a8045","yWmNPQ@3","43ecc1f4"," 2","b3RmVw@2","1.0000000",NA
"949ed3ac","yWmNPQ@3","da36990c"," 2","b3RmVw@3","0.8333330",NA
"b9d5a3ae","yWmNPQ@3","9d7ae154"," 2","b3RmVw@3","1.0000000","1.0000000"
"b4efc919","dW1YXw@4","2c89ae9d","12","seJe7Q@3","1.0000000",NA
"69894a0d","yWmNPQ@3","8e315731"," 2","b3RmVw@3","1.0000000",NA
"26343583","O3010Q@7","d5c2eab7","13","b3RmVw@4","1.0000000","0.0000000"
"58905294","O3010Q@4","6bfe69b4"," 2","b3RmVw@2","1.0000000","1.0000000"
"6c930ecd","O3010Q@6","52c7757d"," 2","b3RmVw@6","1.0000000","1.0000000"
"61f6d0e4","O3010Q@4","8a2a027c"," 2","b3RmVw@2","1.0000000","1.0000000"
"ccb361e0","O3010Q@4","2128ac5"," 2","b3RmVw@6","1.0000000","0.6000000"
"9505db57","xDAvSQ@5","20d06814","15","b3RmVw@2","0.8000000","1.0000000"
"c9e4a6d0","xDAvSQ@5","e4904631","15","oQox3w@1","0.0000000","1.0000000"
"7b8945d","O3010Q@5","82370165"," 2","b3RmVw@3","1.0000000","1.0000000"
"2dd228a8","yWmNPQ@6","ffe82e18"," 2","seJe7Q@3","1.0000000","1.0000000"
"ad67c0ed","z4nUbw@6","8cd2d77e"," 2","b3RmVw@3","1.0000000","1.0000000"
"18859afb","z4nUbw@6","f6edb8d8"," 2","b3RmVw@3","1.0000000",NA
"baeed3cd","O3010Q@4","945fade","14","jtfmjw@1","1.0000000",NA
"f1fd3383","O3010Q@5","5683b08e","13","b3RmVw@2","0.8333333","0.0000000"
"238e336d","O3010Q@8","d1c7ea10"," 2","pAh9DQ@2","0.0000000","1.0000000"
"d81d1dfb","O3010Q@5","f6dd540"," 2","1uEo4w@2","1.0000000",NA
"f79f9cea","yWmNPQ@3","e2055c11"," 2","b3RmVw@3","0.0000000",NA
"d3dc1d68","O3010Q@7","cffa8a5b"," 2","b3RmVw@3","1.0000000","1.0000000"
"e4cb337b","O3010Q@5","8172b91b"," 2","uvVA8Q@1","1.0000000","1.0000000"
"d2db5f0a","xDAvSQ@5","139d36aa"," 2","b3RmVw@3","1.0000000","1.0000000"
"1d4854ef","yWmNPQ@3","421d904b"," 9","b3RmVw@2","1.0000000","1.0000000"
"8ba7ef2d","xDAvSQ@5","e2dd2dc9"," 2","b3RmVw@2","1.0000000","0.8000000"
"b9ebae14","xDAvSQ@5","96809a4c"," 2","fGEHEQ@1","1.0000000","0.8000000"
"12ed362d","yWmNPQ@3","3db4b513"," 2","b3RmVw@3","1.0000000","1.0000000"
"82e2dd32","O3010Q@5","695b189f"," 2","l61z7Q@2","1.0000000",NA
"2f54b431","dW1YXw@4","319dae3f"," 2","b3RmVw@2","0.6000000","1.0000000"
"73987fb","xDAvSQ@5","b2920092"," 2","b3RmVw@4","1.0000000","1.0000000"
"83f5669f","O3010Q@5","47f00fb6"," 2","jtfmjw@1","0.0000000","1.0000000"
"126ae405","xDAvSQ@5","55e458e3"," 2","b3RmVw@3","1.0000000","1.0000000"
"b1cbcc4c","yWmNPQ@6","658cabe8"," 2","dW1YXw@1","1.0000000","1.0000000"
"5f0f7259","yWmNPQ@3","f520e6bd"," 9","oQox3w@2","0.0000000","1.0000000"
"a6f42adb","O3010Q@5","3cc56aad"," 2","b3RmVw@2","1.0000000","1.0000000"
"51b70f20","O3010Q@5","b3a29467"," 2","b3RmVw@2","1.0000000",NA
"275ce425","dW1YXw@4","21996066","11","1uEo4w@1","1.0000000","1.0000000"
"176633de","yWmNPQ@3","c4dca60e"," 2","dW1YXw@1","1.0000000","1.0000000"
"88ee418d","O3010Q@5","d66378dc"," 2","3PvHeQ@2","0.0000000","0.0000000"
"8ad586a1","xDAvSQ@5","c8db2028"," 2","b3RmVw@3","1.0000000","1.0000000"
"6b41e2e5","O3010Q@4","9614b437"," 2","b3RmVw@3","1.0000000","0.6000000"
"119ae3f0","O3010Q@6","990eb399"," 2","jtfmjw@1","1.0000000","1.0000000"
"ec53aaa5","O3010Q@4","1f03d7a3","10","b3RmVw@4","0.0000000","1.0000000"
"f9ec1a67","O3010Q@4","c3b80bd0"," 2","b3RmVw@3","1.0000000","1.0000000"
"3d158e41","z4nUbw@6","5c342c42","16","WttycQ@1","1.0000000","1.0000000"
"d3deb0d7","O3010Q@4","362c18fc","11","b3RmVw@2","0.0000000","0.0000000"
"bb3ced42","yWmNPQ@3","5772f940"," 2","b3RmVw@2","1.0000000","1.0000000"
"cebe9502","xDAvSQ@5","3948eb03","13","l61z7Q@2","1.0000000","1.0000000"
"abc8029b","yWmNPQ@3","bd6a62e3"," 2","b3RmVw@2","1.0000000","1.0000000"
"c0a6a809","O3010Q@8","35692810"," 2","b3RmVw@3","0.0000000","1.0000000"
"189ad39c","xDAvSQ@5","e1762341"," 2","b3RmVw@2","1.0000000","1.0000000"
"32dd7776","dW1YXw@4","1abe4b05"," 2","1uEo4w@1","1.0000000","0.0000000"
"8c699f0","z4nUbw@6","44f118be"," 2","1uEo4w@1","1.0000000","1.0000000"
"a34715ac","z4nUbw@6","2cf87f57"," 2","b3RmVw@2","1.0000000","1.0000000"
"f4673824","z4nUbw@6","556439f1"," 2","b3RmVw@3","1.0000000","1.0000000"
"f0cf7f57","O3010Q@6","ce7261bf"," 2","b3RmVw@3","1.0000000","1.0000000"
"1c1a7c08","z4nUbw@6","9a1055"," 2","b3RmVw@3","1.0000000",NA
"88b8055d","z4nUbw@6","ee880ae2"," 2","3PvHeQ@2","1.0000000","1.0000000"
"4de3a0f9","xDAvSQ@5","fca5d015"," 2","pAh9DQ@2","1.0000000","1.0000000"
"7e2b350e","O3010Q@6","77a14446"," 2","b3RmVw@3","1.0000000","0.0000000"
"5eefa1b5","O3010Q@5","bd6d0484"," 2","l61z7Q@2","0.2000000","1.0000000"
"aecffcd6","xDAvSQ@5","521b39dd"," 2","l61z7Q@2","0.0000000","0.5000000"
"353a3132","xDAvSQ@5","a30c1dbe","14","b3RmVw@2","1.0000000","1.0000000"
"dfcf2921","xDAvSQ@5","4fd4a847"," 2","9BZbew@1","1.0000000",NA
"e2b0e4bc","O3010Q@5","d3069bec"," 2","WttycQ@1","1.0000000","0.0000000"
"d3a1d49f","O3010Q@4","11c2db1a"," 2","WttycQ@1","1.0000000","1.0000000"
"3d5fb169","yWmNPQ@3","d24833d"," 2","Cp66Lw@2","1.0000000",NA
"ddfbf0f4","dW1YXw@4","bad61196"," 2","b3RmVw@3","1.0000000","1.0000000"
"76a8aaf1","z4nUbw@6","c8732a4a","12","b3RmVw@3","1.0000000","0.0000000"
"910cc909","yWmNPQ@3","62635cb8"," 2","b3RmVw@3","1.0000000",NA
"63ea5c5f","O3010Q@4","a228ae5b"," 2","b3RmVw@3","1.0000000","0.0000000"
"cb302e71","O3010Q@4","19b4b853"," 2","b3RmVw@2","1.0000000","1.0000000"
"9fc9ae9f","O3010Q@8","b4226fc6"," 7","b3RmVw@3","1.0000000","1.0000000"
"27fac997","yWmNPQ@3","d8b9abc9","12","QujkHw@1","1.0000000","1.0000000"
"1eb88734","z4nUbw@6","cb84affb"," 2","b3RmVw@6","0.6000000",NA
"60cc231f","z4nUbw@6","68138d4b"," 2","b3RmVw@3","0.0000000","1.0000000"
"f4a99338","z4nUbw@6","a84cbe00"," 2","1uEo4w@2","1.0000000","0.8000000"
"ce3632c1","O3010Q@5","facfc051"," 2","b3RmVw@3","0.8000000","1.0000000"
"1c0f74c5","dW1YXw@4","b5ced867"," 2","b3RmVw@2","1.0000000",NA
"93c06ae","dW1YXw@4","b5886eb2"," 2","LdjFWw@2","1.0000000","1.0000000"
"b5eec95a","yWmNPQ@3","455e6241"," 2","LdjFWw@2","1.0000000","1.0000000"
"811a279d","O3010Q@4","20b0385c"," 2","b3RmVw@2","1.0000000","0.6000000"
"ef8edb9b","z4nUbw@6","e12b1e14"," 2","b3RmVw@3","0.6666667",NA
"d47f4bdc","yWmNPQ@6","19d90f0b"," 2","uvVA8Q@1","1.0000000","1.0000000"
"84ab7fad","O3010Q@5","1fb85593"," 2","1uEo4w@1","0.8000000",NA
"cec2387b","O3010Q@5","b48f5325"," 2","oQox3w@2","1.0000000","1.0000000"
"e9a373ba","O3010Q@4","17bc6213","18","b3RmVw@3","1.0000000",NA
"93c2fcbe","O3010Q@5","f139d581"," 2","QujkHw@1","1.0000000",NA
"dfc357d1","yWmNPQ@6","c1cba11e","12","b3RmVw@2","1.0000000","1.0000000"
"c881e5e5","O3010Q@4","79f1a531"," 2","b3RmVw@7","1.0000000","0.6000000"
"9697cc82","O3010Q@7","e6682923"," 2","b3RmVw@2","0.0000000","1.0000000"
"446b7d8d","O3010Q@4","cb9db64c"," 2","b3RmVw@2","0.0000000",NA
"7057a68e","O3010Q@5","9ccc610c"," 2","WttycQ@1","1.0000000","1.0000000"
"5c396a7","O3010Q@5","ab82348c"," 2","WttycQ@1","1.0000000","1.0000000"
"a38fa421","yWmNPQ@3","94381401"," 2","b3RmVw@3","0.8000000","1.0000000"
"261f4cb7","z4nUbw@6","90b47bb4"," 2","dW1YXw@1","1.0000000",NA
"2b64fa3e","O3010Q@5","7d6f37ad"," 2","b3RmVw@3","1.0000000",NA
"dcd6c613","xDAvSQ@5","e75803ea"," 2","1uEo4w@1","1.0000000","1.0000000"
"34cacf5a","z4nUbw@6","37c64512"," 2","jtfmjw@1","1.0000000","1.0000000"
"5c921416","O3010Q@5","31efb0f2"," 2","b3RmVw@2","0.0000000","1.0000000"
"b29aedc4","O3010Q@6","baffd5e4"," 2","b3RmVw@3","1.0000000",NA
"5d46aa79","yWmNPQ@3","13de2569"," 9","seJe7Q@3","1.0000000","0.0000000"
"6237cdef","z4nUbw@6","9196d330"," 2","1uEo4w@2","1.0000000","1.0000000"
"eeefa561","dW1YXw@4","ead61c0a","14","b3RmVw@2","1.0000000",NA
"f88420c0","yWmNPQ@3","876b4ffd"," 2","9BZbew@1","1.0000000","1.0000000"
"1ec8afdd","dW1YXw@4","ab5de61c","12","b3RmVw@2","0.0000000",NA
"e2096dd2","O3010Q@5","c7accd36","16","b3RmVw@2","1.0000000",NA
"9722c8ec","dW1YXw@4","e4515e38"," 2","b3RmVw@2","1.0000000","1.0000000"
"6bf238ee","z4nUbw@6","fd25be71"," 2","fGEHEQ@1","1.0000000","1.0000000"
"d76e154a","O3010Q@5","57fe6ec6","13","1uEo4w@1","1.0000000","1.0000000"
"8dfe18cd","yWmNPQ@3","898e01a2"," 2","dW1YXw@1","1.0000000","1.0000000"
"d224aed7","dW1YXw@4","49e79409"," 2","1uEo4w@1","1.0000000","1.0000000"
"cf8709b4","O3010Q@5","ac875"," 2","b3RmVw@3","0.5000000","1.0000000"
"5397e1eb","O3010Q@4","a49e06a0"," 2","b3RmVw@3","1.0000000","1.0000000"
"54d19696","xDAvSQ@5","5ebf3740"," 2","LdjFWw@2","1.0000000","1.0000000"
"10ed3c9e","O3010Q@4","816e9d2f"," 2","3PvHeQ@2","1.0000000",NA
"258b6549","xDAvSQ@5","5a5fd9d7"," 2","3PvHeQ@2","0.4000000","1.0000000"
"f31b0529","O3010Q@4","facd1f8c","11","1uEo4w@2","0.0000000",NA
"b466d832","z4nUbw@6","128ad2c4"," 2","b3RmVw@3","1.0000000",NA
"c6c1b583","yWmNPQ@3","a17eddf9"," 2","b3RmVw@3","1.0000000",NA
"64ae0483","O3010Q@4","5bf77562"," 2","pAh9DQ@2","1.0000000","0.6000000"
"70823a8c","dW1YXw@4","9d17bb8c"," 2","b3RmVw@4","0.0000000",NA
"4e39acd7","dW1YXw@4","602e7156"," 2","b3RmVw@2","1.0000000","0.8000000"
"a62c61ca","dW1YXw@4","6c9d2370"," 2","oQox3w@1","0.6000000",NA
"a5fff272","xDAvSQ@5","444e3502","10","b3RmVw@2","1.0000000","1.0000000"
"cdef4acd","z4nUbw@6","75298a19","12","b3RmVw@3","1.0000000","0.0000000"
"d3c4316f","O3010Q@5","32c28a8d"," 2","l61z7Q@2","1.0000000",NA
"c374f11e","yWmNPQ@3","5e607366"," 2","b3RmVw@3","1.0000000","1.0000000"
"5a6f4fe2","dW1YXw@4","9b19f004"," 2","fGEHEQ@1","1.0000000","0.8000000"
"42106cc2","yWmNPQ@3","17203196"," 2","LdjFWw@2","1.0000000","1.0000000"
"83395e11","O3010Q@4","ec9a4051"," 2","dW1YXw@1","1.0000000","1.0000000"
"a843aa49","xDAvSQ@5","6693aa4c"," 2","b3RmVw@2","1.0000000","1.0000000"
"69c6747d","xDAvSQ@5","787ee38f"," 2","b3RmVw@3","1.0000000","1.0000000"
"35b652df","z4nUbw@6","e2762ca6"," 2","b3RmVw@2","1.0000000","1.0000000"
"b6df2df2","z4nUbw@6","54948a35","18","b3RmVw@2","1.0000000",NA
"f2e0ad35","yWmNPQ@3","47a3a8a"," 2","oQox3w@1","1.0000000","1.0000000"
"2ba9d527","z4nUbw@6","3b4fec5b"," 2","Cp66Lw@2","1.0000000","1.0000000"
"22d0ea10","dW1YXw@4","cb108801"," 2","b3RmVw@2","1.0000000","0.6000000"
"eb9c600c","O3010Q@4","4ee06ad6"," 2","pAh9DQ@2","1.0000000",NA
"2e903147","O3010Q@4","be3c15cc"," 2","oQox3w@1","1.0000000",NA
"1f23916","yWmNPQ@6","4eda3a4d"," 2","1uEo4w@2","1.0000000","1.0000000"
"c2952fd2","O3010Q@4","9acdbe7c"," 2","pAh9DQ@2","1.0000000","1.0000000"
"9b500087","O3010Q@4","42a6dee4"," 2","QujkHw@1","1.0000000","1.0000000"
"1db921ec","O3010Q@4","f533e352"," 2","3PvHeQ@2","1.0000000",NA
"261b4f76","yWmNPQ@3","447b010c"," 8","b3RmVw@2","1.0000000",NA
"f52795c7","z4nUbw@6","d9bfff30"," 2","b3RmVw@2","1.0000000","0.2000000"
"af72a5c0","xDAvSQ@5","f571af5e","13","1uEo4w@2","1.0000000","1.0000000"
"9aa0a0e9","xDAvSQ@5","131ecef4"," 2","b3RmVw@2","1.0000000",NA
"e42519b3","O3010Q@5","546b2877"," 2","jtfmjw@1","1.0000000","1.0000000"
"fe142d4c","z4nUbw@6","d0392750"," 2","Cp66Lw@2","0.0000000","1.0000000"
"720c9922","dW1YXw@4","2028851e"," 2","l61z7Q@2","1.0000000","1.0000000"
"d22b95ff","O3010Q@5","e76cd5d4","10","b3RmVw@2","1.0000000","1.0000000"
"79030bbb","z4nUbw@6","ffd0e742"," 2","b3RmVw@4","0.0000000","1.0000000"
"99649ca6","yWmNPQ@3","95ba6ea7"," 2","b3RmVw@3","1.0000000","1.0000000"
"70d290a","dW1YXw@4","5fb9558e"," 2","b3RmVw@3","1.0000000","1.0000000"
"975dc850","z4nUbw@6","fe596d39"," 2","oQox3w@2","1.0000000",NA
"4d2d4910","yWmNPQ@6","945dcf2b"," 2","oQox3w@1","1.0000000","1.0000000"
"9061b84b","O3010Q@4","f2b12d10"," 2","b3RmVw@2","1.0000000","0.7500000"
"7b294764","z4nUbw@6","368be878"," 2","uvVA8Q@1","1.0000000","1.0000000"
"a02ef35d","z4nUbw@6","93655909"," 2","b3RmVw@3","1.0000000","1.0000000"
"72b62deb","O3010Q@4","55bd393"," 2","b3RmVw@4","1.0000000",NA
"dd8a243e","z4nUbw@6","a4262841","11","1uEo4w@2","1.0000000","1.0000000"
"6769799e","O3010Q@5","83cad121","12","b3RmVw@3","1.0000000","1.0000000"
"62b5bb05","xDAvSQ@5","ab1f80e3"," 2","fGEHEQ@1","1.0000000",NA
"15794714","O3010Q@5","b3f9f9a4"," 2","b3RmVw@2","1.0000000","1.0000000"
"bd4f2fad","xDAvSQ@5","d1715059","23","jtfmjw@1","1.0000000","1.0000000"
"da70a667","xDAvSQ@5","d3d675b4"," 2","9BZbew@1","1.0000000","1.0000000"
"fe0efee5","yWmNPQ@3","7678daee","11","Cp66Lw@2","1.0000000","1.0000000"
"c7353531","z4nUbw@6","e6dec74d"," 2","pAh9DQ@2","1.0000000","0.0000000"
"5424b426","yWmNPQ@3","fb58e339"," 2","b3RmVw@3","1.0000000","1.0000000"
"9a483701","yWmNPQ@3","202280e4"," 2","oQox3w@2","1.0000000","1.0000000"
"7a1fd9a3","O3010Q@5","61902ed2"," 2","b3RmVw@3","1.0000000","1.0000000"
"8622d7ff","xDAvSQ@5","941785d1"," 2","pAh9DQ@2","0.0000000","1.0000000"
"11be3907","yWmNPQ@3","eb852427"," 2","l61z7Q@2","1.0000000","1.0000000"
"ff849a36","xDAvSQ@5","32e3ad66"," 2","oQox3w@2","1.0000000","0.6000000"
"309792bb","O3010Q@8","fbed4256"," 2","fGEHEQ@1","0.0000000","1.0000000"
"71dd7d1b","yWmNPQ@6","f2ee516f"," 2","b3RmVw@2","1.0000000","1.0000000"
"81189dbd","O3010Q@5","833d0a6e"," 2","b3RmVw@3","1.0000000","1.0000000"
"f06a41bd","z4nUbw@6","edb24049"," 2","seJe7Q@3","1.0000000","1.0000000"
"ff29a358","xDAvSQ@5","540db40a","12","b3RmVw@2","0.7500000","1.0000000"
"1e1a2d2d","yWmNPQ@6","b963917d"," 2","1uEo4w@1","1.0000000","1.0000000"
"246923b9","z4nUbw@6","f0a74174"," 2","Cp66Lw@2","1.0000000","1.0000000"
"c29ae043","yWmNPQ@3","6ee2b115"," 2","b3RmVw@2","1.0000000","1.0000000"
"73f8d3d9","yWmNPQ@3","155af94e"," 2","b3RmVw@7","1.0000000","0.0000000"
"5688456d","O3010Q@4","e19faace","14","uvVA8Q@1","1.0000000","1.0000000"
"6029bcb3","yWmNPQ@3","b12ef29c"," 2","b3RmVw@3","1.0000000","1.0000000"
"8137ea5","dW1YXw@4","9cdbb4cf"," 2","b3RmVw@4","1.0000000",NA
"c771835f","dW1YXw@4","2f857328"," 2","jtfmjw@1","1.0000000","1.0000000"
"40b02984","yWmNPQ@3","597de44d"," 2","seJe7Q@3","1.0000000","1.0000000"
"2dd17fed","z4nUbw@6","a456ae73"," 2","b3RmVw@2","0.0000000","1.0000000"
"eaac8c96","yWmNPQ@4","1c03c18e"," 2","b3RmVw@3","0.6000000","1.0000000"
"b7989a78","yWmNPQ@3","2b8495c9"," 2","fGEHEQ@1","1.0000000","1.0000000"
"33218e6f","dW1YXw@4","87121bbc"," 2","b3RmVw@3","1.0000000","1.0000000"
"a6b13287","O3010Q@4","5edd9a5a","16","l61z7Q@2","1.0000000",NA
"91b12117","dW1YXw@4","90d91a92"," 2","b3RmVw@2","1.0000000","0.0000000"
"db82e3be","z4nUbw@6","1105d990"," 2","WttycQ@1","1.0000000",NA
"f8e5353b","xDAvSQ@5","e7a237d0"," 2","oQox3w@1","0.0000000","0.5000000"
"bb0ed835","yWmNPQ@6","89d63599"," 2","seJe7Q@3","1.0000000","1.0000000"
"f88ff3b0","yWmNPQ@4","d489e836"," 2","b3RmVw@4","1.0000000","1.0000000"
"bab498e6","xDAvSQ@5","9aa9219d"," 2","fGEHEQ@1","1.0000000","1.0000000"
"75731780","dW1YXw@4","1420b278"," 2","b3RmVw@3","0.0000000","1.0000000"
"a19865f3","O3010Q@5","831ef813"," 2","b3RmVw@2","1.0000000","1.0000000"
"4ebd71ab","O3010Q@4","177bc81e"," 2","fGEHEQ@1","0.7500000",NA
"5a2a891c","xDAvSQ@5","f6b41d1a"," 2","b3RmVw@4","1.0000000","0.8000000"
"f93d66b5","O3010Q@8","253430ba","10","b3RmVw@4","1.0000000","0.0000000"
"71676a40","xDAvSQ@5","99e239f5"," 2","b3RmVw@4","0.6000000",NA
"12ed1e01","O3010Q@5","c7f84d01"," 2","1uEo4w@1","0.0000000","1.0000000"
"2e93f9ba","yWmNPQ@3","c0eaf254"," 2","oQox3w@2","1.0000000","1.0000000"
