"jhu_user_id","user_join_ts","country_cd","region_cd","profile_language_cd","browser_language_cd","reported_or_inferred_gender","employment_status","educational_attainment","student_status"
"5fff6e39","2013-01-03 09:00:48","US","31","en-US","en-US",NA,NA,NA,NA
"280c2c2d","2015-07-29 14:52:47","US","TG",NA,"en-US","female",NA,NA,NA
"b8ae6ed1","2012-08-20 02:21:01","CN","TN","fr-FR","en-US","male",NA,NA,NA
"9b3e0b59","2017-02-16 02:56:53","US","LEN","en-US","en-GB","male",NA,NA,NA
"2e874cf8","2013-05-18 01:59:29","US","MO",NA,"de-AT","male",NA,NA,NA
"1d2ac057","2012-10-10 01:36:13","IN","ZH","en-US","en","male",NA,NA,NA
"4cf1e96d","2016-06-01 13:54:59","GB","CT",NA,"en-US",NA,NA,"MASTERS_DEGREE",NA
"88dcc79a","2012-09-24 07:40:33","IN","TX",NA,"en-US","male",NA,NA,NA
"fc50c286","2012-11-01 13:43:31","RO","NJ",NA,"en","male",NA,NA,NA
"c0f39c0f","2013-04-17 13:35:40","US","11","en-US","en","female",NA,NA,NA
"3c3657a4","2012-04-23 01:22:30","US","ENG",NA,"en-US",NA,NA,NA,NA
"65f52da0","2016-11-15 14:45:26","MY","VLG","en-US","en-us",NA,NA,NA,NA
"7b09f2c3","2016-10-04 09:30:26","FR","SA",NA,"en-US","male",NA,NA,NA
"6e6ec284","2015-05-13 06:29:32","MY","CA","en-US","en-US",NA,"EMPLOYED_FULL_TIME",NA,NA
"5472b06b","2015-11-14 12:51:55","FR","KA",NA,"en-US","male",NA,NA,NA
"a6bf2fef","2012-11-17 07:42:54","US","CA","en-US","it-IT","female",NA,NA,NA
"54f0805e","2013-02-27 21:08:10","US","MD","pt-BR","en-US",NA,NA,NA,NA
"3ac45ced","2013-05-06 07:05:48","GB","31",NA,"en-AU",NA,NA,NA,NA
"6f2237bc","2016-11-02 15:26:07","US","13","en-US","en","male",NA,NA,NA
"1f78d89c","2015-05-15 09:43:01","IN","MH","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"ee92de76","2014-08-13 22:38:47","US","SP","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"250ab1c8","2013-04-10 09:17:10","US","AZ",NA,"en-US",NA,NA,NA,NA
"59f9f821","2013-02-11 10:18:10","US","RJ","en-US","en-GB","female",NA,NA,NA
"750466e1","2016-06-21 08:45:24","IR",NA,NA,"en-US","female",NA,NA,NA
"dd44f9c1","2017-01-08 22:47:33","US","NB","en-US","en-US","male",NA,NA,NA
"ddbcba31","2014-07-19 23:29:15","IN","15","en-US","zh-cn","male",NA,NA,NA
"91d8bf4c","2013-06-27 03:31:11","IE","MH","en-US","en-US","male",NA,NA,NA
"c888499f","2012-07-20 00:55:47","JP","KA",NA,"ko-KR","male",NA,NA,"NOT_DEGREE_STUDENT"
"5c52f72d","2012-07-23 11:56:37","TW","UP","en-US","ja","male",NA,NA,NA
"806d2a98","2014-07-02 11:00:43","RU","DL","en-US","en-ca","female",NA,NA,NA
"827d2c9a","2015-05-26 21:55:24","US","31","en-US","en-us","male",NA,NA,NA
"6ece2fb3","2015-03-22 09:54:27","US","BA","en-US","en-US","male",NA,NA,NA
"6224fbc3","2012-04-20 07:53:20","US","ON","en-US","en-US","male","EMPLOYED_PART_TIME",NA,NA
"ff7f2277","2012-03-19 04:53:05","US","MD","en-US","en-US","male",NA,NA,NA
"7b031e29","2014-10-04 21:51:27","CA","CA",NA,"en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"9a0fc93","2016-07-08 15:53:32","AU","34","en-US","en","male",NA,NA,NA
"43583d3b","2013-04-16 08:17:26","JP","44",NA,"en","male",NA,NA,NA
"d7771d63","2016-09-02 12:08:46","US","CA","en-US","en-GB","female",NA,NA,NA
"5eb951fa","2013-07-31 08:43:27","GB","FS",NA,"tr-TR",NA,NA,NA,NA
"3d322fe8","2015-08-13 21:22:13","US","01",NA,"en-US","female",NA,NA,NA
"7548649f","2012-05-22 04:02:55","US","I",NA,"en-GB","male",NA,NA,NA
"78bcdfdb","2013-04-23 23:46:31","US","PA","en-US","en-US","female",NA,NA,NA
"283746ba","2013-01-21 05:12:31","CA","30",NA,"de-DE","male",NA,NA,NA
"64de1de7","2015-09-22 23:24:21","US","11","zh-CN","en-GB","male",NA,NA,NA
"6bfce571","2012-11-01 23:10:11","FI","BY",NA,"en-US","male",NA,NA,NA
"91bd6908","2012-03-12 15:36:34","IL","MD","en-US","en-GB","male",NA,NA,NA
"2b7d70c","2015-05-09 04:21:06","IN","DC",NA,"en-us","male",NA,NA,NA
"3183d5a0","2014-08-06 15:14:45","US",NA,"en-US","fr","male",NA,NA,NA
"3fe7ca93","2015-06-01 20:44:30","GB","IL","en-GB","en-US",NA,NA,NA,NA
"a243256f","2015-04-14 10:37:34","US","CA",NA,"en-us","male",NA,NA,NA
"c01da59e","2015-06-16 22:05:14","NO","DL",NA,"en-US",NA,NA,NA,NA
"d7c6ce60","2016-08-01 07:57:17","CZ","MD",NA,"en-US","male",NA,NA,NA
"4008c182","2013-12-20 12:29:14","IN","DU","en-GB","en-us","male",NA,NA,NA
"cd4b17a7","2015-07-24 14:51:16","DE","14",NA,"en-us","female",NA,NA,NA
"1cb17d81","2016-01-15 21:14:59","US","MI","en-US","en-US",NA,NA,NA,NA
"ece109ea","2013-12-31 00:59:37","US","BY",NA,"zh-CN","male",NA,NA,NA
"55ab7388","2015-02-18 22:51:30","CA","NSW","en-US","en-us",NA,NA,NA,NA
"3ad5a8ee","2013-06-17 16:34:49","US","WA","en-US","en-GB","male",NA,NA,"NOT_DEGREE_STUDENT"
"c0c88b9f","2016-07-14 16:18:53","CO","OH","en-US","en-US","female",NA,NA,NA
"2a2e9f46","2015-08-11 22:21:59","IN","34","en-US","en-US","male",NA,NA,NA
"79a2b64a","2012-07-25 18:15:23","SG","CA","en-US","pt-BR",NA,NA,NA,NA
"2cb6d578","2012-04-19 19:53:30","IN","NSW","en-US","zh-CN","female",NA,NA,NA
"f5d72a5c","2012-09-16 00:38:12","IN","OH","en-US","pt-BR","female",NA,NA,NA
"35139ab6","2013-10-18 07:25:47","IN",NA,"en-US","pl-PL","male",NA,NA,NA
"97c0da34","2013-06-26 04:00:04","IN","TN","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"30b9f19","2014-09-22 01:11:12","CH","31","en-GB","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"7f3b0fce","2013-09-28 01:24:50","NL","SS","en-US","zh-CN",NA,NA,NA,NA
"7a31a51a","2013-04-28 13:32:22","EG","84","en-US","es-MX","male",NA,NA,NA
"7690acd5","2013-01-09 07:32:41","US","HE",NA,"en-us","male",NA,"BACHELOR_DEGREE",NA
"117f3d12","2015-03-07 20:32:19","PL","TG","en-US","en-us",NA,NA,NA,NA
"6d35b826","2014-09-27 13:41:18","IN","ON",NA,"en-US","male",NA,NA,NA
"ccdbe0bb","2017-07-27 06:16:15","HU","ON","en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"b0f43f87","2014-09-15 22:30:49","US","17","en-US","en-US","male",NA,NA,NA
"3bd7ce75","2012-08-21 04:50:30","SA","MD","en-US","ru-RU","male",NA,NA,"NOT_DEGREE_STUDENT"
"bd53d78b","2013-09-02 19:17:21","IN","NY",NA,"en-US","male",NA,NA,NA
"e2685dd3","2014-11-27 03:38:15","FR","NC",NA,"en-US",NA,NA,NA,NA
"4c4f2fa4","2013-03-17 00:55:01","US","NY",NA,"en-US","male",NA,NA,NA
"5c66aca8","2012-10-21 06:36:14","MY","CA","en-US","en-US","male",NA,NA,NA
"d397f44c","2016-02-08 02:44:23","US","QC","en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"7043a7a8","2012-10-02 00:34:52","PL","NY","en-US","en-us",NA,NA,NA,NA
"c98b8388","2013-05-09 20:10:08","IN","UP",NA,"en-US","female",NA,NA,NA
"654159ad","2012-03-16 19:35:03","US",NA,"en-US","en-US","male",NA,NA,NA
"b3972b2c","2012-09-24 02:36:18","US","MH","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"4027a029","2015-06-05 22:17:01","HK","BC","en-US","en-US","male",NA,NA,"FULL_TIME_DEGREE_STUDENT"
"4bdb2c33","2015-01-26 01:46:47","US","CA","fr-FR","en-us","male",NA,NA,NA
"2a0a8087","2015-06-14 00:10:21","GB","KA",NA,"pl",NA,NA,NA,NA
"dabe43aa","2015-03-30 15:27:34","MX","11","en-US","en","male",NA,NA,NA
"495f8d5c","2016-01-28 15:04:44","PK","NC",NA,"en-US","male",NA,NA,NA
"d61f3f73","2014-09-26 02:11:14","CA","ANT","en-US","en-US","male",NA,NA,"PART_TIME_DEGREE_STUDENT"
"886190ea","2013-08-10 02:02:59","PL","ENG",NA,"en-us","male",NA,NA,NA
"1380f7be","2012-07-06 07:09:52","RU","FL","zh-CN","en-US",NA,NA,NA,NA
"7487bac4","2016-08-08 10:24:35","GR",NA,NA,"en","male",NA,NA,NA
"ef63fcc9","2013-10-19 03:04:39","IN","CO","en-US","en-US",NA,NA,NA,NA
"1d12f8cd","2015-09-18 03:08:00","US","14",NA,"en-US","male","EMPLOYED_FULL_TIME",NA,NA
"16d8c461","2012-12-07 05:04:25","CN","BE",NA,"en-US",NA,NA,NA,NA
"e3356e2f","2016-05-12 07:22:31","DE","PA","ru","en-GB","female","EMPLOYED_FULL_TIME",NA,NA
"e922e043","2016-01-29 13:04:23","ES","VIC",NA,"en-US","male",NA,NA,NA
"fa79eecd","2015-12-21 01:11:57","ZA","NY",NA,"en-US","female",NA,NA,NA
"5182a7a4","2013-08-01 10:50:52","IN","NY","en-US","en-US","male",NA,NA,NA
"e86f4f35","2015-06-07 11:50:45","US","OR","pt-BR","en-US","female",NA,NA,NA
"5af2ef9c","2016-05-05 22:56:57","CA",NA,"en-US","en","male",NA,NA,NA
"b443af62","2013-06-11 19:08:20","US","10","en-US","pt-br","female",NA,NA,NA
"88c03018","2014-09-01 00:40:47","IN","MD",NA,"en-US","female",NA,NA,NA
"a0a64bd7","2014-08-08 06:42:05","US","PA",NA,"en","male",NA,NA,NA
"62d7d160","2012-04-19 15:03:43","US","CT",NA,"en-US","female",NA,NA,NA
"62150b8b","2012-12-20 08:19:34","US","NY","en-US","zh-Ha",NA,NA,NA,NA
"93429b51","2016-02-07 22:59:48","EG","VC","en-US","sk-SK","female",NA,NA,NA
"fdbc341b","2012-09-06 17:01:26","US","CA",NA,"en-US","male",NA,"BACHELOR_DEGREE",NA
"7023e957","2012-12-13 19:09:01","GB","QC","en-US","en-GB","male",NA,NA,NA
"82ab74e8","2017-07-05 20:23:40","LV","MD",NA,"ko-KR","male",NA,NA,NA
"2d8f3c97","2014-06-05 07:26:41","AU","VA","en-US","en-US",NA,"EMPLOYED_PART_TIME",NA,NA
"ce9f6eed","2013-03-18 07:33:12","NP","01","en-US","en-US","male",NA,NA,NA
"35bb89d3","2014-06-29 22:05:05","KE",NA,NA,"en",NA,NA,NA,NA
"c7c6b57c","2014-12-15 09:32:39","US","ZH",NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"c29a1b8a","2014-03-18 13:02:17","US","MH","pt-BR","it-IT","male",NA,NA,NA
"ef79265a","2015-06-23 12:28:25","US","ZH",NA,"ru","male",NA,NA,NA
"7ffa9cc","2016-08-15 10:59:42","US","22",NA,"en-US",NA,NA,NA,NA
"4589f444","2012-09-01 11:58:43","IN","VC","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"be4f36b2","2015-05-25 04:42:24","MY","CA",NA,"en-US","female",NA,NA,NA
"24e159db","2014-10-02 12:23:52","IT",NA,"en-US","is",NA,"UNEMPLOYED_NOT_LOOKING_FOR_WORK",NA,NA
"2a4195ea","2016-06-18 13:29:01","US","MOW","en-US","es-41","male",NA,NA,NA
"54d3c927","2016-01-07 12:52:27","SG","01","en-US","en-us","female",NA,NA,NA
"6e28da4e","2017-05-15 17:06:09","FR",NA,"en-US","ru","male",NA,NA,NA
"7f769dd0","2017-07-24 20:25:26","IN","ON",NA,"en-US","male",NA,NA,NA
"e9ef1722","2017-05-20 02:05:12","FR","DC","en-US","zh-CN","male",NA,NA,NA
"8e71c832","2015-12-02 12:33:35","PH","CT","es-ES","en-us","male",NA,NA,NA
"d1b3a8c4","2016-04-12 11:02:12","US","CA","zh-TW","de","male",NA,NA,NA
"f86d9875","2015-03-18 15:59:35","IN","MO",NA,"fr-FR","female","EMPLOYED_FULL_TIME",NA,NA
"bf4c8830","2015-06-04 23:02:30","BY","CMX","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"3ea23897","2016-05-03 05:11:30","CA","DL","en-US","en-US","male",NA,"BACHELOR_DEGREE","NOT_DEGREE_STUDENT"
"960741c8","2015-11-06 18:41:15","KR","VA",NA,"nl-NL","male",NA,NA,NA
"d1eae284","2016-08-16 15:08:42","US","DE","en-US","en-US","male",NA,NA,NA
"c001b806","2015-07-27 02:15:26","AR","TG","en-US","pl-PL","male",NA,NA,NA
"40050b2c","2014-06-15 03:02:47","US","10",NA,"en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"5cf8b76f","2013-10-27 23:54:03","IN","CA",NA,"fr-FR","male",NA,NA,NA
"c3f8dd13","2014-07-06 02:33:41","US","MA","en-US","pt-BR",NA,NA,NA,NA
"f9076e93","2015-09-28 05:18:08","IN","34","en-US","en-US","female",NA,NA,NA
"6966063c","2012-09-27 09:39:04","CN","12",NA,"en-US","male","EMPLOYED_FULL_TIME",NA,NA
"4afb7f95","2014-08-27 18:31:31","US",NA,"en-US","en-US","male",NA,NA,"NOT_DEGREE_STUDENT"
"3680d6b6","2016-09-03 16:32:55","AE","HN",NA,"en-US","female",NA,NA,"NOT_DEGREE_STUDENT"
"8e418a04","2013-09-23 04:13:56","US","PA",NA,"en",NA,NA,NA,NA
"68a3b46d","2013-07-06 01:21:36","US","RIX","en-US","en-US","male",NA,NA,NA
"e0d6ae14","2016-06-13 03:32:57","US","SP","en-US","en-US",NA,NA,NA,NA
"9e07228","2015-02-23 19:11:51","US","PM","en-US","en","male",NA,NA,"NOT_DEGREE_STUDENT"
"e80c991f","2014-02-24 20:36:06","US","NJ","en-US","en-US","male",NA,NA,NA
"907722ab","2012-09-14 05:59:28","FR","NSW","en-US","en-GB","male",NA,NA,NA
"9760c6f4","2016-01-25 22:32:35","US","CA",NA,"en-US","male","EMPLOYED_FULL_TIME",NA,NA
"5725ecf9","2016-09-05 13:08:05","DE","HE","en-US","en-us","male",NA,NA,NA
"e84875f9","2015-12-02 14:31:42","GB",NA,NA,"en-US",NA,NA,NA,NA
"f57ab582","2015-12-09 13:56:14","US","SP",NA,"en-US","male",NA,NA,NA
"b7dad697","2015-01-06 09:02:37","FR","ENG",NA,"es-xl",NA,NA,NA,"NOT_DEGREE_STUDENT"
"44360ee3","2013-11-25 16:33:17","BR","11",NA,"en-CA","female",NA,NA,NA
"b36d2dad","2016-01-20 10:36:31","US","NH","en-US","pt-BR","female",NA,NA,NA
"1ab19c02","2015-06-26 00:59:27","UY",NA,"en-US","en","male",NA,NA,NA
"35fbe5ff","2012-09-06 16:11:58","US","13",NA,"fr-FR","male",NA,"MASTERS_DEGREE",NA
"3b9eeb53","2015-03-09 12:46:25","IN","WA","en-US","zh-Ha","male",NA,NA,NA
"e5d7f782","2015-05-12 14:03:40","US","CO","en-US","en","female",NA,NA,NA
"16c3a030","2013-03-31 20:25:55","US","VT","en-US","en-US","male",NA,NA,NA
"14f8157f","2015-08-27 11:08:47","US","L","en-US","en-US",NA,NA,NA,NA
"88ca5116","2014-12-08 21:40:13","IL","MH","en-US","en-US","male",NA,NA,NA
"d1047d28","2012-04-20 08:42:06","IN","HR","en-US","en-US",NA,NA,NA,NA
"86aab03c","2012-05-01 20:30:04","US","NC",NA,"en-US","male",NA,"MASTERS_DEGREE",NA
"88ccf23d","2016-01-16 05:11:32","US","KA",NA,"en","male",NA,NA,NA
"434ae10e","2012-07-21 11:10:39","US","01","zh-CN","fr","male",NA,NA,NA
"e7defe60","2016-07-12 09:19:05","US",NA,"en-US","en-US","female",NA,NA,NA
"8f398a88","2015-07-17 15:32:45","US","ENG","en-US","en-US","male",NA,"MASTERS_DEGREE",NA
"bda86e88","2015-11-16 17:26:02","US","ON","es-ES","pt-BR","male",NA,NA,NA
"575b341a","2015-12-08 07:41:23","CN","C","en-US","en-US","male",NA,NA,NA
"38b59a94","2012-12-10 19:40:29","US","CA","fr-FR","en-US","male",NA,NA,NA
"54d51a00","2014-07-04 19:38:25","US","30","en-US","zh","male",NA,NA,NA
"69065f0","2015-09-04 05:46:20","GR","25","en-US","en-US","female",NA,NA,NA
"7710026b","2015-02-26 17:48:04","US","TN","en-US","en-GB",NA,NA,NA,NA
"dcbc9c24","2016-05-16 11:28:10","IN","GA",NA,"en-US","male",NA,NA,NA
"8eb692b6","2014-10-07 19:20:24","US","TG","en-US","fr-FR","male","EMPLOYED_FULL_TIME",NA,NA
"a40cecc7","2015-07-15 21:51:19","CA","01",NA,"en-GB","male",NA,NA,NA
"9ca6225f","2015-08-24 16:53:51","ES","CA","en-US","en-US","male",NA,"BACHELOR_DEGREE",NA
"b362a934","2015-05-08 16:11:09","CN","NJ","en-US","en-US","male",NA,NA,NA
"2b723fd8","2012-10-25 18:46:53","TW","WA",NA,"ar","female",NA,NA,NA
"edb87052","2012-12-06 09:53:01","IN","NJ","en-US","en-US","male",NA,NA,NA
"5cf76229","2012-10-12 11:17:26","US",NA,NA,"ko-KR","male",NA,NA,NA
"3a601846","2014-03-24 20:00:58","US","KL",NA,"zh-CN","female",NA,NA,"NOT_DEGREE_STUDENT"
"cf3a6116","2013-09-19 20:03:52","VN","16","en-US","en-us","male","EMPLOYED_FULL_TIME",NA,NA
"6e6adc7b","2016-01-08 12:33:35","IN",NA,"en-US","en-US","male",NA,NA,NA
"b6d2a23","2015-08-07 08:22:42","QA","FL","en-US","en-GB","male",NA,NA,NA
"97fdd3bd","2014-08-21 16:24:47","DE","CA","en-US","zh-CN","male",NA,NA,NA
"f5412de3","2013-08-26 21:30:53","GB",NA,NA,"en-US","male",NA,NA,NA
"cf496120","2016-03-10 16:40:00","BR","NJ",NA,"en-US","female",NA,NA,NA
"920de640","2014-11-06 07:23:12","US","IL",NA,"sr-RS","male",NA,NA,NA
"a9afc0b4","2014-05-21 02:18:23","PH",NA,"en-US","es-es",NA,NA,NA,NA
"c98453e6","2013-03-28 02:26:35","US",NA,NA,"en-US","male",NA,NA,NA
"47b60a4d","2015-08-12 18:35:56","AU","CA","en-GB","ru-RU","female",NA,NA,NA
"37de9ab4","2015-04-23 08:20:43","GB","KA",NA,"de-DE","male",NA,NA,NA
"d28464f2","2014-01-10 23:24:57","DE","MI",NA,"en-GB",NA,NA,NA,NA
"51acd27e","2015-09-02 19:35:17","US","11","en-US","en-US","male",NA,"BACHELOR_DEGREE",NA
"dfe01ae8","2015-04-09 17:13:18","MX","TX","en-US","en-US","male",NA,NA,NA
"9fd8cac4","2014-12-08 10:32:00","NL","TN","en-US","kn","female",NA,NA,NA
"beb974fa","2012-07-23 08:05:34","US","ENG","en-US","en","male",NA,NA,NA
"6306f6a5","2012-11-30 07:04:51","US","MH",NA,"en-GB","male",NA,NA,NA
"bad3889","2015-05-18 05:29:21","CA","31","zh-CN","en-US","male",NA,NA,NA
"173ed554","2012-09-26 00:12:11","SK","L",NA,"es-ES","male",NA,NA,NA
"724fcc17","2013-05-23 13:45:06","DE","16","fr","en-gb","female",NA,NA,NA
"1be2c0f3","2013-05-04 12:24:47","US","B",NA,"en",NA,NA,NA,NA
"1c1167b1","2014-09-06 22:23:56","AU","C",NA,"en-US",NA,NA,NA,NA
"9802265d","2012-08-03 13:50:40","IN","MG","en-US","en-US","male",NA,NA,NA
"82797c3c","2014-02-11 20:20:01","US","SP","en-US","en-US","male",NA,NA,NA
"1c34f5b5","2015-04-30 04:09:15","CN","RS","en-US","en-us","female",NA,NA,NA
"61c81f06","2012-03-13 22:26:37","IN","CA","en-US","en-us",NA,NA,NA,NA
"29d60c7a","2016-02-11 08:38:21","US","UP",NA,"fr-FR","male",NA,NA,"NOT_DEGREE_STUDENT"
"1d10167c","2013-08-01 02:29:39","US","NY","en-US","en-US",NA,NA,NA,NA
"eb912da6","2014-05-31 16:19:53","IT","ENG",NA,"en-US","female",NA,NA,NA
"632d6737","2014-06-15 04:11:10","US","CA","en-US","fr-FR",NA,NA,NA,NA
"d10f75b8","2014-05-12 14:45:52","MY","PA","en-US","en-US",NA,NA,NA,NA
"529c7f0d","2012-09-20 00:24:01","EG","MH",NA,"en-US","male",NA,NA,NA
"4e48c22c","2013-04-14 06:03:13","IN","BC","en-US","zh-CN","female",NA,NA,NA
"db285be7","2015-07-02 06:19:14","IN","UT","en-US","en-us","male",NA,"BACHELOR_DEGREE",NA
"44c97aef","2014-09-21 10:12:53","ES","11",NA,"en-us","male",NA,NA,NA
"aa915965","2013-04-01 12:19:57","BE","WA","en-US","en-US","female",NA,NA,NA
"4c6a666a","2013-08-23 20:21:51","PL","MH",NA,"en-US",NA,NA,NA,NA
"10fe206a","2014-08-04 15:55:09","TH","KA","en-US","en","male",NA,NA,NA
"d83d1c72","2012-09-25 11:55:29","JP","CA","en-US","zh-HK","female",NA,NA,NA
"c3b384c1","2013-04-12 16:37:09","NG","ACT",NA,"en-US","male",NA,NA,NA
"dadb1874","2013-05-06 22:25:20","RU","WB","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"ad7039d3","2015-02-13 23:44:18","US","NJ",NA,"tr-TR",NA,NA,NA,NA
"2b0658e6","2013-11-27 16:01:08","CO",NA,"en-US","en-GB",NA,NA,NA,NA
"b1b9ae85","2014-03-31 17:45:06","US","HH","en-US","en-US","male",NA,NA,NA
"cb85b36d","2013-04-26 05:03:15","MX","MA","en-US","en","male",NA,NA,NA
"5ad9610a","2017-03-06 13:13:49","AE","TNN","en-US","en-IN","male",NA,NA,NA
"42e0b723","2014-01-25 18:42:19","MY","VIC","en-US","en-US","male",NA,NA,NA
"3fc786a7","2012-07-14 14:37:10","US","MA","en-US","ru-RU","male",NA,NA,NA
"8ecf5c00","2013-08-13 14:23:35","MY","WA","en-US","en-US","female",NA,NA,NA
"9729db09","2015-12-08 00:51:56","AU","OR","de-DE","en-US","female",NA,"MASTERS_DEGREE",NA
"a3058a27","2013-08-15 19:27:27","VE","BOP","en-US","en-US","male",NA,NA,NA
"13eb00b","2012-08-24 06:15:19","IN","JK",NA,"en-GB","male",NA,NA,NA
"93b067f2","2015-01-20 01:06:16","CN","CA","en-US","el-GR","male",NA,NA,NA
"f10c51fc","2016-02-18 06:30:05","FR","NY",NA,"en-US","male",NA,NA,NA
"779fc75f","2012-09-27 09:23:11","GB","03","en-US","en-IN","male",NA,NA,NA
"3822ed8b","2016-10-14 10:11:20","AU","LA","en-US","en","male",NA,NA,NA
"ccfe9d89","2013-08-19 15:09:30","US","MD","en-US","en-US",NA,NA,NA,NA
"7c8e499e","2015-01-13 21:59:07","MY","MH","en-US","en-US","male",NA,NA,NA
"f08bdbad","2012-09-22 05:26:08","US","BW",NA,"en-US",NA,NA,NA,NA
"3dfe7669","2015-06-14 16:34:16","SG","M","en-US","en-US",NA,NA,NA,NA
"3561ef8b","2012-10-14 17:05:13","IN","ON",NA,"fr-FR","male",NA,NA,NA
"51e02d02","2015-07-29 13:02:23","IN","NY",NA,"en-US","female",NA,NA,NA
"53fc0c5b","2013-10-21 08:38:03","IN","IL","en-US","en","male",NA,NA,NA
"aa2f01f9","2016-02-01 12:41:33","CL","DL","en-US","en-US","male",NA,NA,NA
"b88be93c","2016-12-22 10:58:47","US",NA,"en-US","fr","male",NA,NA,NA
"9684d0be","2016-07-25 14:24:35","US","75","en-US","en-US","male",NA,NA,NA
"46eeec7c","2014-10-06 16:38:04","BR",NA,NA,"en-AU",NA,NA,NA,NA
"1c39b853","2017-04-02 07:21:26","SG","ON",NA,"en-US","female",NA,NA,NA
"b2a0cf43","2012-07-28 12:50:48","US","44",NA,"en-US","male",NA,NA,NA
"88b287cf","2013-05-11 19:44:59","AU","IDF","en-US","en-US","male",NA,NA,NA
"a207d3c1","2016-08-08 15:23:43","BR","PR","en-US","en-US",NA,NA,NA,NA
"e02e5153","2016-12-29 16:48:35","US","TX","en-US","en-US","male","EMPLOYED_FULL_TIME",NA,NA
"2cf490b7","2012-08-24 07:36:05","US","11","de-DE","fr-FR","male",NA,NA,NA
"ffacda41","2014-09-14 11:34:09","SE","14","en-US","zh-CN","male",NA,NA,NA
"6a70f20e","2014-03-18 18:33:34","RU","RJ","en-US","en-US","male",NA,NA,NA
"40121adb","2012-03-08 22:13:16","RU","HD","nl-NL","vi-VN",NA,NA,NA,NA
"f138575e","2013-05-22 03:16:20","MY","KA",NA,"en-US","male",NA,NA,NA
"b81f0fe","2012-07-17 12:43:27","US","NY","en-US","es-ES",NA,NA,NA,NA
"a3d0c169","2013-02-19 06:15:02","MY","12","en-US","uk-UA",NA,NA,NA,NA
"7af5806f","2012-07-27 01:44:17","US","GT",NA,"en-US",NA,NA,"MASTERS_DEGREE",NA
"f0f276ee","2013-06-24 03:47:05","KR","CA",NA,"en-US","male",NA,NA,NA
"2975fbf1","2016-06-01 09:43:10","US","MN",NA,"fr-FR",NA,NA,NA,NA
"bff66c84","2014-08-04 19:46:32","US","MH","en-US","en-US","male",NA,NA,NA
"a418a0b9","2012-11-09 01:29:27","CA","J",NA,"es-41","male",NA,NA,NA
"9cfa7999","2016-07-19 09:28:18","IN","06",NA,"en-us",NA,NA,NA,NA
"bc410fa","2016-01-19 14:48:38","US","PB","it-IT","en-US","male",NA,"DOCTORATE_DEGREE",NA
"75b15bc8","2015-10-26 05:14:05","US","VC",NA,"en-US","female",NA,NA,NA
"d8b34299","2015-02-09 03:48:46","IN",NA,"en-US","es-41","female",NA,NA,NA
"30f1dba2","2015-12-25 21:36:48","GB","TN","en-US","en-US","male",NA,NA,NA
"bc831f31","2012-09-26 13:16:08","CO","CA","en-US","en-US",NA,NA,NA,NA
"95ac96c","2015-08-12 17:53:31","CA","ZH",NA,"he-IL","male",NA,NA,NA
"209379a9","2015-06-26 06:53:41","US","NJ","zh-CN","en-US","male",NA,NA,NA
"359db30a","2013-01-09 08:22:16","US","MOW","en-US","en-US","male",NA,NA,NA
"b1cb35ce","2015-05-28 13:07:58","IN","KL",NA,"en-US","male",NA,NA,NA
"871258d0","2016-02-02 07:42:01","US","AGU",NA,"en-US",NA,NA,NA,NA
"782e6527","2014-10-19 08:16:19","UA",NA,NA,"ca-ES",NA,NA,NA,NA
"18a87649","2012-05-01 23:24:06","CN","UP","en-US","en-US","female",NA,NA,NA
"75fd3295","2016-08-09 04:51:03","IN","TX","en-US","en-sg","male",NA,NA,NA
"1fff42ba","2015-12-18 17:31:24","MY",NA,NA,"en-US","female",NA,NA,NA
"c22a5870","2013-07-26 20:18:43","IN","HH",NA,"pt-BR",NA,NA,NA,"NOT_DEGREE_STUDENT"
"d8386937","2013-09-29 22:43:30","KR","30",NA,"en-US","male",NA,NA,NA
"a01bd3df","2013-06-29 21:43:47","NL","CA",NA,"en-US","female",NA,NA,"NOT_DEGREE_STUDENT"
"3442e438","2013-12-17 09:03:36","US","6","en-US","en-US","male",NA,NA,NA
"7fe88e89","2013-11-04 16:41:50","DE","NSW","en-US","zh-CN",NA,NA,"MASTERS_DEGREE",NA
"4266ee21","2015-05-07 17:15:40","US","IL",NA,"en-US","male",NA,NA,NA
"97b296fd","2015-01-05 12:54:48","US","MZ","en-US","en-us","male",NA,NA,NA
"a4d0400b","2012-02-23 01:06:14","US","QC","en-US","en-US","male",NA,NA,NA
