"peer_assignment_id","peer_assignment_review_schema_part_id","peer_assignment_review_schema_part_option_id","peer_review_id"
"S9qjoQ@8","4","Yes","64da52ef"
"Ha0UDw@3","444","5552","6cea5c8f"
"S9qjoQ@8","222","Yes","9a5735a0"
"Ha0UDw@3","444","32","f322f3a3"
"S9qjoQ@8","6","5552","130ced00"
"S9qjoQ@8","555","72","de8b950a"
"Ha0UDw@3","6","Yes","235f1c4"
"1uEo4w@4","222","32","f39410f8"
"S9qjoQ@8","111","Yes","fb50d743"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","72","f396d1ef"
"Ha0UDw@3","444","22","bc5fa3a4"
"1uEo4w@4","555","5552","ba2cd6bd"
"S9qjoQ@8","5","62","35e8fb0d"
"Ha0UDw@3","4","5552","8076f779"
"S9qjoQ@8","4","72","cf3c3bb4"
"S9qjoQ@8","8","Yes","9b21cffe"
"Ha0UDw@3","8","82","c8654063"
"Ha0UDw@3","444","62","feb7b690"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","Yes","182ab7d8"
"Ha0UDw@3","5","82","afdbfa62"
"S9qjoQ@8","3","32","2f4dd603"
"S9qjoQ@8","333","82","96f08e7e"
"S9qjoQ@8","3","Yes","699bdb7c"
"Ha0UDw@3","444","Yes","5163fe4a"
"S9qjoQ@8","7","5552","5c0a8b63"
"S9qjoQ@8","666","5552","e3437fcc"
"S9qjoQ@8","7","Yes","dcff0bb"
"Ha0UDw@3","222","5552","aac85b88"
"1uEo4w@4","2","Yes","456e8f93"
"Ha0UDw@3","222","32","a92fda29"
"Ha0UDw@3","7","6662","4ca78373"
"Ha0UDw@3","444","Yes","bd32f01e"
"Ha0UDw@3","777","Yes","c12c1e43"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","42","61e8e92"
"S9qjoQ@8","7","21","1c2b3324"
"Ha0UDw@3","666","Yes","a44dc7e"
"S9qjoQ@8","4","6662","83bc3eed"
"S9qjoQ@8","5","32","83ec597"
"S9qjoQ@8","555","Yes","b0aefaa9"
"S9qjoQ@8","4","5552","36b0b9ef"
"S9qjoQ@8","2","Yes","c6e4e784"
"S9qjoQ@8","8","31","cc6c6bae"
"S9qjoQ@8","111","Yes","529ed3be"
"Ha0UDw@3","333","Yes","aacf1763"
"S9qjoQ@8","4","6662","2827a6b7"
"S9qjoQ@8","222","72","ed889503"
"S9qjoQ@8","2","62","a78d4773"
"Ha0UDw@3","666","7772","9c9d817b"
"S9qjoQ@8","555","Yes","81d24c25"
"S9qjoQ@8","333","52","d571037f"
"S9qjoQ@8","8","Yes","6547483e"
"S9qjoQ@8","444","Yes","2a880dc1"
"S9qjoQ@8","777","Yes","e1baec2c"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","4b035b0b"
"S9qjoQ@8","5","7772","6444fcd9"
"S9qjoQ@8","6","Yes","e91074e3"
"S9qjoQ@8","666","22","78fdd7db"
"Ha0UDw@3","444","No","13d88f38"
"S9qjoQ@8","111","72","69f2732"
"S9qjoQ@8","111","Yes","20850867"
"Ha0UDw@3","2","72","2e0d89ed"
"S9qjoQ@8","777","22","6f36337"
"Ha0UDw@3","6","7772","510b51b0"
"S9qjoQ@8","777","Yes","6d1605a1"
"S9qjoQ@8","666","32","6f5c7a39"
"Ha0UDw@3","5","Yes","e3e1eb41"
"S9qjoQ@8","555","42","3752d71b"
"Ha0UDw@3","555","No","a75eb320"
"1uEo4w@4","2","6662","dedad0b0"
"S9qjoQ@8","666","72","3641ad1"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","b4d747ec"
"S9qjoQ@8","4","7772","c0051394"
"S9qjoQ@8","111","72","8ec5eea2"
"S9qjoQ@8","444","Yes","f5157f7f"
"S9qjoQ@8","777","Yes","cf813284"
"S9qjoQ@8","5","22","8350f242"
"S9qjoQ@8","555","32","1abe66b4"
"Ha0UDw@3","555","Yes","3ec8cced"
"Ha0UDw@3","555","62","93d68f25"
"S9qjoQ@8","7","22","86f6a57c"
"Ha0UDw@3","5","22","acb2d829"
"P1p1aQ@3","111","Yes","b400d5e5"
"Ha0UDw@3","3","Yes","5ad8108a"
"P1p1aQ@3","2","62","e2959f55"
"Ha0UDw@3","8","82","ea05e585"
"S9qjoQ@8","5","52","d5320a17"
"Ha0UDw@3","5","61","ee636fc7"
"S9qjoQ@8","5","82","737ccdaf"
"Ha0UDw@3","666","5551","32faeca6"
"S9qjoQ@8","444","Yes","71e0b0aa"
"Ha0UDw@3","8","Yes","6590ad8b"
"1uEo4w@4","7","32","3c4ed4a9"
"S9qjoQ@8","4","72","4cc00dc7"
"S9qjoQ@8","4","Yes","b8c268ac"
"S9qjoQ@8","6","5552","a03950aa"
"S9qjoQ@8","222","72","66b48517"
"Ha0UDw@3","7","32","2bf94cc1"
"S9qjoQ@8","8","No","86441daf"
"S9qjoQ@8","3","21","6896bd43"
"S9qjoQ@8","2","52","136bd11d"
"S9qjoQ@8","8","5552","7d9181a2"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","82","2a55b570"
"S9qjoQ@8","111","52","74d110f3"
"Ha0UDw@3","2","22","971f3844"
"Ha0UDw@3","2","Yes","d4110779"
"S9qjoQ@8","666","Yes","91bc0610"
"Ha0UDw@3","8","6662","9c7d51a0"
"S9qjoQ@8","2","42","e9a34ec0"
"S9qjoQ@8","7","72","9c7a9912"
"Ha0UDw@3","2","Yes","e3e56801"
"1uEo4w@4","3","6662","62db0916"
"1uEo4w@4","K20zeiocLDtwL8nRc2Y5aN","7772","af66daee"
"Ha0UDw@3","4","Yes","63bec179"
"Ha0UDw@3","222","7772","bcf42902"
"S9qjoQ@8","111","52","556d0b59"
"Ha0UDw@3","3","62","8f801c5d"
"S9qjoQ@8","5","42","161e6b38"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","Yes","c032e75e"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","72","a96397b8"
"1uEo4w@4","222","42","f0154294"
"P1p1aQ@3","6","Yes","bf578823"
"S9qjoQ@8","222","22","9a839790"
"P1p1aQ@3","3","32","bd059988"
"S9qjoQ@8","222","32","3f4135cc"
"S9qjoQ@8","4","42","5e9b7729"
"1uEo4w@4","5","42","a90cbde3"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","72","c8c657f"
"Ha0UDw@3","3","81","d3560065"
"S9qjoQ@8","444","72","2c2cf582"
"S9qjoQ@8","111","62","713e9425"
"Ha0UDw@3","111","Yes","1cf712dc"
"S9qjoQ@8","7","No","27ee57a6"
"S9qjoQ@8","777","22","c5698f10"
"S9qjoQ@8","4","Yes","46fa2e9c"
"S9qjoQ@8","2","Yes","11217ad2"
"S9qjoQ@8","8","62","111831d5"
"Ha0UDw@3","3","22","3ccc6b2a"
"S9qjoQ@8","6","52","cd554afd"
"Ha0UDw@3","222","Yes","220ddb21"
"S9qjoQ@8","333","5551","fa217d0a"
"S9qjoQ@8","666","Yes","3793446c"
"S9qjoQ@8","6","62","f03e848b"
"Ha0UDw@3","8","72","cecdb737"
"S9qjoQ@8","5","82","b255d25d"
"Ha0UDw@3","8","Yes","9c1d83e2"
"S9qjoQ@8","777","32","220833aa"
"Ha0UDw@3","7","42","b104d12e"
"Ha0UDw@3","4","6662","6d532448"
"1uEo4w@4","8","42","9c8b8589"
"Ha0UDw@3","666","22","fcda7e"
"Ha0UDw@3","222","62","72202b69"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","42","63e43"
"S9qjoQ@8","4","Yes","1a50520"
"Ha0UDw@3","666","7772","5116d2d5"
"S9qjoQ@8","777","42","c2a11cb7"
"S9qjoQ@8","6","32","779794b2"
"S9qjoQ@8","555","42","60782590"
"Ha0UDw@3","5","7772","adabf9b3"
"P1p1aQ@3","666","Yes","4c90cbfe"
"S9qjoQ@8","2","32","abe1566"
"Ha0UDw@3","222","6662","4b654987"
"Ha0UDw@3","777","82","23781e"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","5551","aa4d02b5"
"Ha0UDw@3","7","52","80de658e"
"S9qjoQ@8","333","Yes","8df91cee"
"S9qjoQ@8","444","32","74e4a891"
"S9qjoQ@8","6","72","7fdc997a"
"S9qjoQ@8","4","7772","42cd3a01"
"Ha0UDw@3","3","Yes","728a6c72"
"Ha0UDw@3","666","62","df251887"
"Ha0UDw@3","666","Yes","ebdb5100"
"Ha0UDw@3","444","No","3aa33d78"
"S9qjoQ@8","111","22","9ce86e67"
"S9qjoQ@8","4","22","d75eb879"
"Ha0UDw@3","111","82","c602e2e"
"S9qjoQ@8","6","42","ba5e4945"
"S9qjoQ@8","555","Yes","f0e2ea4a"
"S9qjoQ@8","555","32","a7a6bff2"
"1uEo4w@4","5","31","709ba2f5"
"Ha0UDw@3","4","6662","cb75b25c"
"S9qjoQ@8","666","6662","58a03004"
"S9qjoQ@8","8","Yes","cf835247"
"S9qjoQ@8","4","22","faa44eb8"
"S9qjoQ@8","7","Yes","3f9f79a9"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","32","7c12d5ab"
"S9qjoQ@8","666","42","b3d563fc"
"Ha0UDw@3","333","22","3ce6fac2"
"S9qjoQ@8","777","Yes","b9a3155a"
"Ha0UDw@3","333","32","1b520728"
"S9qjoQ@8","111","Yes","d2d00c78"
"S9qjoQ@8","444","Yes","cee2cd16"
"S9qjoQ@8","111","5552","5b3a2d8e"
"S9qjoQ@8","7","82","be5f8d5c"
"S9qjoQ@8","8","42","dba4eaf4"
"Ha0UDw@3","666","Yes","e3ed0eaf"
"P1p1aQ@3","777","22","4100ff1"
"S9qjoQ@8","7","6662","679c1efa"
"1uEo4w@4","111","72","884f7ae4"
"Ha0UDw@3","555","6662","f81faebd"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","6662","34c4d197"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","Yes","21baefc2"
"P1p1aQ@3","7","62","a4b7c592"
"Ha0UDw@3","777","72","8454fa64"
"S9qjoQ@8","666","72","e9a1f013"
"Ha0UDw@3","222","Yes","16f1bed3"
"1uEo4w@4","555","5552","f3b8a97f"
"S9qjoQ@8","5","82","ea19ddea"
"S9qjoQ@8","666","Yes","ae05c6a0"
"P1p1aQ@3","6JIYOGvVU2lA16kFeSbivH","62","94057d40"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","Yes","4a134d5f"
"Ha0UDw@3","5","Yes","1ceb6448"
"S9qjoQ@8","8","42","9ae809c3"
"Ha0UDw@3","666","6662","8ea21831"
"Ha0UDw@3","6","Yes","cfcb121a"
"S9qjoQ@8","444","52","b7e48ad6"
"S9qjoQ@8","6","42","32c607eb"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","No","7d8e5c4a"
"S9qjoQ@8","5","7772","fda10421"
"S9qjoQ@8","4","22","190cb8b"
"S9qjoQ@8","777","No","239fcf91"
"P1p1aQ@3","2","72","830ed4ef"
"S9qjoQ@8","555","32","3f4519b0"
"S9qjoQ@8","444","52","80e6639c"
"1uEo4w@4","4","Yes","4f3fc36f"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","42","739512e3"
"P1p1aQ@3","111","22","7f75008d"
"S9qjoQ@8","444","7771","6aa0f7e9"
"Ha0UDw@3","7","52","f722c253"
"S9qjoQ@8","666","No","567a4d9a"
"S9qjoQ@8","444","52","f1f5e503"
"Ha0UDw@3","3","Yes","780dbace"
"S9qjoQ@8","2","51","9d604086"
"P1p1aQ@3","SijUusI4nbSiZtldrHhtkX","Yes","f7e47246"
"S9qjoQ@8","2","Yes","c7a2537d"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","52","54f6d9b7"
"Ha0UDw@3","111","6662","220495c"
"Ha0UDw@3","8","Yes","7b84db1"
"Ha0UDw@3","555","Yes","abfbc070"
"S9qjoQ@8","333","72","b40e2a5b"
"Ha0UDw@3","333","82","444f0366"
"S9qjoQ@8","6","Yes","737a4659"
"S9qjoQ@8","3","5552","1123f085"
"Ha0UDw@3","8","82","e531a8a8"
"S9qjoQ@8","777","72","8a65deb7"
"Ha0UDw@3","333","7772","e0ea8b9"
"S9qjoQ@8","7","22","14dd04ff"
"S9qjoQ@8","4","42","9e55cf8e"
"Ha0UDw@3","7","5552","c8a503da"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","Yes","5f725b1e"
"S9qjoQ@8","5","7772","90d9a0aa"
"S9qjoQ@8","2","42","14c5b2ec"
"S9qjoQ@8","6","32","d1b836bf"
"Ha0UDw@3","777","Yes","160b3e95"
"Ha0UDw@3","4","6662","e800f6c8"
"Ha0UDw@3","SijUusI4nbSiZtldrHhtkX","Yes","cb768d5e"
"1uEo4w@4","OiYBP8szIN9z0FfVffV-Qs","Yes","b708e63f"
"Ha0UDw@3","7","5552","399a16f6"
"S9qjoQ@8","6","21","b58ecbbe"
"P1p1aQ@3","222","No","be245ee0"
"1uEo4w@4","222","No","93f06355"
"Ha0UDw@3","777","72","b1b07bd8"
"Ha0UDw@3","8","Yes","e444044f"
"S9qjoQ@8","3","7772","51005416"
"Ha0UDw@3","444","62","93367dd"
"Ha0UDw@3","6","62","9d7dd773"
"Ha0UDw@3","777","Yes","f669ae7c"
"S9qjoQ@8","2","Yes","d9727395"
"S9qjoQ@8","5","Yes","58a03004"
"S9qjoQ@8","444","52","d49a8407"
"P1p1aQ@3","K20zeiocLDtwL8nRc2Y5aN","22","7ada283a"
"S9qjoQ@8","222","5552","7bacbbd5"
"S9qjoQ@8","3","Yes","f7dea7d3"
"S9qjoQ@8","777","6662","e29c06fd"
"S9qjoQ@8","555","42","9793a1cb"
"Ha0UDw@3","222","5552","12adda21"
"Ha0UDw@3","777","62","939367d1"
"Ha0UDw@3","6","62","1f98992"
"Ha0UDw@3","OiYBP8szIN9z0FfVffV-Qs","Yes","b374d9a"
"Ha0UDw@3","4","Yes","384e798d"
"Ha0UDw@3","222","22","a4eee1f9"
"S9qjoQ@8","222","Yes","f30c3660"
"Ha0UDw@3","K20zeiocLDtwL8nRc2Y5aN","6662","cb655aa4"
"S9qjoQ@8","777","6662","9d5bea0"
"S9qjoQ@8","8","Yes","314538a3"
"S9qjoQ@8","7","72","addcae0e"
"Ha0UDw@3","4","22","3dfed101"
"S9qjoQ@8","777","32","9a052dcf"
"S9qjoQ@8","7","52","a9196d7d"
"S9qjoQ@8","7","52","3e3c4379"
"Ha0UDw@3","8","Yes","ba9d3e15"
"Ha0UDw@3","2","82","683b068b"
"S9qjoQ@8","666","Yes","aca46798"
"S9qjoQ@8","666","Yes","eb00a016"
"S9qjoQ@8","4","42","71970407"
"S9qjoQ@8","111","32","3eebd9df"
"Ha0UDw@3","444","6662","7bfc543"
"S9qjoQ@8","777","Yes","c6ed6f84"
"Ha0UDw@3","111","42","397dbab9"
"Ha0UDw@3","333","Yes","6f6eaac5"
"S9qjoQ@8","3","Yes","44e1eb77"
"Ha0UDw@3","777","6662","ef11a81a"
"S9qjoQ@8","555","32","4dd20d79"
"S9qjoQ@8","4","Yes","7f035b10"
"Ha0UDw@3","222","6662","e5042b05"
"S9qjoQ@8","5","No","be3e3f46"
"S9qjoQ@8","222","62","f1fd5bb3"
"Ha0UDw@3","3","Yes","b9383764"
"S9qjoQ@8","2","42","8f331c30"
"Ha0UDw@3","3","No","ebde6bcf"
"S9qjoQ@8","4","5552","cd2eb650"
"Ha0UDw@3","5","Yes","f5fa2147"
"Ha0UDw@3","7","22","b457307f"
"S9qjoQ@8","111","62","babad2d5"
"S9qjoQ@8","7","41","9a2d44b8"
"Ha0UDw@3","555","72","d2b357d"
"S9qjoQ@8","444","Yes","c878406f"
"S9qjoQ@8","3","7772","8c57b385"
"S9qjoQ@8","6JIYOGvVU2lA16kFeSbivH","5552","7cb4b5be"
"S9qjoQ@8","6","5552","4f2b1726"
"Ha0UDw@3","111","6662","4c46bd8c"
"S9qjoQ@8","6","No","3fedb0de"
"Ha0UDw@3","5","42","9d9694ae"
"S9qjoQ@8","8","52","507f110d"
"S9qjoQ@8","444","Yes","c693f00"
"S9qjoQ@8","333","Yes","53c88f6d"
"Ha0UDw@3","2","82","1015851d"
"S9qjoQ@8","111","Yes","db0f6d30"
"S9qjoQ@8","777","6661","193ca769"
"Ha0UDw@3","4","52","eac8824a"
"S9qjoQ@8","3","Yes","f040e73d"
"Ha0UDw@3","111","62","afd52e32"
"S9qjoQ@8","5","Yes","1cca2b60"
"S9qjoQ@8","2","6661","22e8b44d"
"S9qjoQ@8","2","No","8270c198"
"Ha0UDw@3","7","72","72b0d0e0"
"Ha0UDw@3","333","7772","7ba75a89"
"S9qjoQ@8","6","Yes","1e50c1ce"
"S9qjoQ@8","7","52","bf7eb9dd"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","6662","67879e00"
"S9qjoQ@8","8","Yes","92a2e9a8"
"S9qjoQ@8","5","Yes","bbb07455"
"S9qjoQ@8","4","Yes","5cf77f32"
"Ha0UDw@3","666","Yes","f23fdaee"
"S9qjoQ@8","3","32","c6f27fdf"
"Ha0UDw@3","777","62","f6fe3ee2"
"S9qjoQ@8","6","Yes","5bf7fb30"
"S9qjoQ@8","5","Yes","2b7cbb11"
"S9qjoQ@8","666","6662","eb1a727e"
"Ha0UDw@3","4","42","e6e3b46"
"Ha0UDw@3","555","72","ea29e5da"
"S9qjoQ@8","3","22","a17e0751"
"P1p1aQ@3","7","5552","2d0d0d69"
"S9qjoQ@8","7","72","cc8f7fea"
"S9qjoQ@8","2","5552","a584e90c"
"1uEo4w@4","555","52","569c281c"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","72","4edd325e"
"S9qjoQ@8","555","72","7d763c45"
"S9qjoQ@8","2","42","be945790"
"S9qjoQ@8","2","62","9c58b915"
"S9qjoQ@8","111","42","c8c6dbfe"
"S9qjoQ@8","444","5552","ea0330fd"
"S9qjoQ@8","555","32","638b0c67"
"S9qjoQ@8","7","7772","55672dcd"
"Ha0UDw@3","8","21","dcd72af8"
"S9qjoQ@8","666","62","92de886c"
"Ha0UDw@3","444","52","f53f428d"
"1uEo4w@4","6","7772","109b0c52"
"S9qjoQ@8","4","Yes","e29efa01"
"S9qjoQ@8","333","82","92f3d15d"
"S9qjoQ@8","4","72","6315fbe1"
"S9qjoQ@8","666","5552","d31cb8c8"
"S9qjoQ@8","111","52","524b9ca9"
"Ha0UDw@3","333","42","980d6793"
"Ha0UDw@3","3","5551","65d05e6d"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","No","feceec94"
"Ha0UDw@3","333","Yes","ca10111e"
"S9qjoQ@8","666","5552","c94ef761"
"P1p1aQ@3","6","52","2ac02828"
"S9qjoQ@8","777","62","d792fc4f"
"S9qjoQ@8","444","7772","4ccfc9c1"
"S9qjoQ@8","4","7772","391b580"
"S9qjoQ@8","444","52","97d1e12f"
"S9qjoQ@8","8","Yes","9e9f04bc"
"Ha0UDw@3","2","22","c0cba5b2"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","52","de5c8935"
"1uEo4w@4","111","Yes","5418cc"
"S9qjoQ@8","7","42","7afce3e2"
"Ha0UDw@3","7","72","fb9f8bf"
"S9qjoQ@8","6","Yes","bfb85d51"
"S9qjoQ@8","4","82","5801f803"
"S9qjoQ@8","8","5551","c8720ec4"
"Ha0UDw@3","3","7772","3f237e12"
"Ha0UDw@3","222","Yes","1a3468c3"
"S9qjoQ@8","444","42","5e236063"
"S9qjoQ@8","4","22","45ca2d9d"
"1uEo4w@4","3","22","f18e29a5"
"P1p1aQ@3","666","31","92575f80"
"S9qjoQ@8","666","Yes","d6c7a956"
"S9qjoQ@8","5","6662","67d6977c"
"Ha0UDw@3","333","52","ebbbefd1"
"S9qjoQ@8","6","No","baa072a5"
"S9qjoQ@8","222","No","5b2607c"
"S9qjoQ@8","555","Yes","8646b2da"
"S9qjoQ@8","444","Yes","29958c39"
"Ha0UDw@3","3","Yes","14571dd"
"Ha0UDw@3","2","Yes","243f9ca1"
"S9qjoQ@8","666","Yes","632db750"
"S9qjoQ@8","666","7772","9917c215"
"S9qjoQ@8","8","32","2d9325db"
"S9qjoQ@8","7","52","dc8c7a31"
"Ha0UDw@3","111","Yes","3d5a02e0"
"Ha0UDw@3","111","Yes","e4301a1f"
"Ha0UDw@3","6","Yes","c4a720e5"
"1uEo4w@4","3","Yes","d1fc10cb"
"S9qjoQ@8","555","Yes","9478cbf9"
"S9qjoQ@8","8","62","239fc052"
"S9qjoQ@8","6","Yes","7280147"
"S9qjoQ@8","2","42","b7efa95d"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","32","130ced00"
"Ha0UDw@3","3","22","7fcd3ece"
"1uEo4w@4","6JIYOGvVU2lA16kFeSbivH","62","dbc381d"
"Ha0UDw@3","6","6662","8f30e8e4"
"S9qjoQ@8","555","22","726e7d0b"
"Ha0UDw@3","2","5552","f4f3a72e"
"1uEo4w@4","333","32","9447e75"
"S9qjoQ@8","5","31","f9e95538"
"S9qjoQ@8","2","Yes","1ddb8eb"
"S9qjoQ@8","555","22","6523844e"
"S9qjoQ@8","222","22","a3257936"
"S9qjoQ@8","777","No","bb329dd4"
"S9qjoQ@8","444","62","caac1c4a"
"S9qjoQ@8","444","Yes","37a98fff"
"S9qjoQ@8","222","72","a62e3e2d"
"S9qjoQ@8","222","7772","fd425d49"
"S9qjoQ@8","444","Yes","ee9df0b2"
"Ha0UDw@3","2","32","f3beb6cc"
"Ha0UDw@3","7","42","3d6108db"
"Ha0UDw@3","4","41","f89eadf1"
"S9qjoQ@8","3","5552","dd5f8784"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","42","77611a70"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","22","3b9083e1"
"Ha0UDw@3","4","Yes","3d70d81"
"S9qjoQ@8","111","32","94a55a2c"
"Ha0UDw@3","3","82","702550d3"
"S9qjoQ@8","777","22","a42bb523"
"Ha0UDw@3","666","6662","e5e17a47"
"Ha0UDw@3","5","Yes","2a0851cf"
"S9qjoQ@8","8","62","429ac948"
"S9qjoQ@8","555","72","d4ce3b7"
"Ha0UDw@3","666","7772","2cb9bf50"
"S9qjoQ@8","8","21","2c3e3a42"
"1uEo4w@4","444","Yes","b255d25d"
"S9qjoQ@8","5","Yes","a8d4e252"
"S9qjoQ@8","777","52","7c7083f9"
"S9qjoQ@8","333","21","d0d1b633"
"S9qjoQ@8","8","62","98f7f656"
"S9qjoQ@8","3","52","77fa4b66"
"S9qjoQ@8","5","82","4f58c0c"
"1uEo4w@4","8","6662","7912312"
"Ha0UDw@3","7","6662","1746fe98"
"S9qjoQ@8","666","Yes","7c12d5ab"
"S9qjoQ@8","4","6662","55987800"
"Ha0UDw@3","333","Yes","fd71c417"
"Ha0UDw@3","2","42","45ccaa83"
"P1p1aQ@3","222","Yes","e4957ec5"
"S9qjoQ@8","4","52","f9fd0580"
"S9qjoQ@8","222","6661","9ca3aee8"
"P1p1aQ@3","777","72","8dbb2cec"
"S9qjoQ@8","777","21","85bd2229"
"Ha0UDw@3","6","Yes","e1f016d6"
"P1p1aQ@3","666","52","cd8d3e26"
"S9qjoQ@8","111","42","7b8b39ef"
"1uEo4w@4","2","72","92d75ed5"
"S9qjoQ@8","555","5552","c2a1f9cc"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","42","6e7204a8"
"S9qjoQ@8","111","Yes","fd2cd6be"
"Ha0UDw@3","2","Yes","701885ea"
"S9qjoQ@8","2","42","e5b2b370"
"S9qjoQ@8","8","62","8138147"
"S9qjoQ@8","444","Yes","c1c44654"
"Ha0UDw@3","5","82","10be2a46"
"S9qjoQ@8","3","62","ea045aa1"
"Ha0UDw@3","555","Yes","f7d7ffa9"
"Ha0UDw@3","8","6662","8d99f62d"
"S9qjoQ@8","666","42","f54a8da"
"Ha0UDw@3","6","Yes","8eeb60c9"
"S9qjoQ@8","777","Yes","59b8a58a"
"S9qjoQ@8","555","72","d84a764e"
"S9qjoQ@8","7","6662","98bc2505"
"S9qjoQ@8","444","42","52bbac8e"
"S9qjoQ@8","7","6662","24f28ca1"
"S9qjoQ@8","2","7772","f97e20ef"
"S9qjoQ@8","222","Yes","6db71e9a"
"S9qjoQ@8","666","Yes","408e02e7"
"P1p1aQ@3","6JIYOGvVU2lA16kFeSbivH","62","fd8ec0e1"
"S9qjoQ@8","2","6662","2840bb02"
"S9qjoQ@8","777","42","80a24fee"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","7772","a6548fba"
"S9qjoQ@8","222","52","36cce2c2"
"Ha0UDw@3","3","No","f8b7c559"
"S9qjoQ@8","5","72","90725a15"
"S9qjoQ@8","4","22","761fa6d7"
"S9qjoQ@8","5","22","bb3b29f7"
"S9qjoQ@8","6","Yes","df738f02"
"S9qjoQ@8","666","Yes","2c8400fa"
"1uEo4w@4","8","Yes","a47f5e6b"
"Ha0UDw@3","6JIYOGvVU2lA16kFeSbivH","62","39917320"
"S9qjoQ@8","111","5552","23fac2bc"
"Ha0UDw@3","444","42","325c04e6"
"Ha0UDw@3","777","82","25bc3ee"
"S9qjoQ@8","2","Yes","8036f125"
"S9qjoQ@8","666","Yes","8de29ed5"
"S9qjoQ@8","7","52","6abc0458"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","8dc45707"
"S9qjoQ@8","SijUusI4nbSiZtldrHhtkX","32","b2f15b80"
"Ha0UDw@3","5","32","db1ada69"
"S9qjoQ@8","2","52","e7c4435b"
"S9qjoQ@8","222","42","f7dea7d3"
"S9qjoQ@8","3","72","1b14cc4"
"Ha0UDw@3","111","5552","149f2c3d"
"S9qjoQ@8","333","72","b14eb123"
"Ha0UDw@3","6","Yes","2bd1b213"
"S9qjoQ@8","555","No","75eff942"
"Ha0UDw@3","333","Yes","17c91a49"
"S9qjoQ@8","333","7772","ed2e3929"
"P1p1aQ@3","555","5552","b2b72680"
"Ha0UDw@3","7","5552","22d808ea"
"S9qjoQ@8","3","Yes","4e823b8e"
"S9qjoQ@8","7","52","64329908"
"S9qjoQ@8","444","62","8ec1e47d"
"S9qjoQ@8","6","82","7f8622f3"
"Ha0UDw@3","8","Yes","9fbcbef0"
"S9qjoQ@8","222","Yes","e469ecbb"
"1uEo4w@4","777","5552","5f50b23e"
"Ha0UDw@3","2","Yes","1fe38b51"
"S9qjoQ@8","6","Yes","48b564ab"
"S9qjoQ@8","777","Yes","54fdd6ce"
"Ha0UDw@3","333","Yes","45e29eff"
"S9qjoQ@8","OiYBP8szIN9z0FfVffV-Qs","Yes","a86e007"
"Ha0UDw@3","111","22","dd8d359b"
"S9qjoQ@8","5","72","51d0ea92"
"S9qjoQ@8","6","Yes","37ff88c3"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","32","a847b1fa"
"Ha0UDw@3","666","52","3cdca277"
"1uEo4w@4","555","32","e7fed24f"
"S9qjoQ@8","666","32","526d285e"
"S9qjoQ@8","4","61","72a9b36c"
"P1p1aQ@3","4","Yes","ff517b3a"
"S9qjoQ@8","111","72","f40623e4"
"S9qjoQ@8","6","Yes","8c948a65"
"P1p1aQ@3","111","Yes","7500a482"
"Ha0UDw@3","5","7772","5373b7b6"
"S9qjoQ@8","K20zeiocLDtwL8nRc2Y5aN","42","54fb4bca"
"Ha0UDw@3","5","81","9a890c40"
"Ha0UDw@3","111","72","ebbbefd1"
"S9qjoQ@8","7","Yes","2ec49942"
"1uEo4w@4","333","Yes","1f334989"
"Ha0UDw@3","444","22","1b91e8e6"
"S9qjoQ@8","2","5552","b8e609ea"
"Ha0UDw@3","333","Yes","ee03d08c"
"S9qjoQ@8","6","32","d79be61a"
"S9qjoQ@8","555","42","721cde7a"
